pair_id,sample_id,window_id,image_path,timestamp,label,label_id
778,0,0,data/processed/frames/778/w00000_f00.jpg,1.235,high,2
778,1,0,data/processed/frames/778/w00000_f01.jpg,2.469,high,2
778,2,0,data/processed/frames/778/w00000_f02.jpg,3.704,high,2
778,3,1,data/processed/frames/778/w00001_f00.jpg,6.206,high,2
778,4,1,data/processed/frames/778/w00001_f01.jpg,7.474,high,2
778,5,1,data/processed/frames/778/w00001_f02.jpg,8.709,high,2
778,6,2,data/processed/frames/778/w00002_f00.jpg,11.211,high,2
778,7,2,data/processed/frames/778/w00002_f01.jpg,12.479,high,2
778,8,2,data/processed/frames/778/w00002_f02.jpg,13.714,high,2
778,9,3,data/processed/frames/778/w00003_f00.jpg,16.216,high,2
778,10,3,data/processed/frames/778/w00003_f01.jpg,17.484,high,2
778,11,3,data/processed/frames/778/w00003_f02.jpg,18.719,high,2
778,12,4,data/processed/frames/778/w00004_f00.jpg,21.221,high,2
778,13,4,data/processed/frames/778/w00004_f01.jpg,22.489,high,2
778,14,4,data/processed/frames/778/w00004_f02.jpg,23.724,high,2
778,15,5,data/processed/frames/778/w00005_f00.jpg,26.226,high,2
778,16,5,data/processed/frames/778/w00005_f01.jpg,27.494,high,2
778,17,5,data/processed/frames/778/w00005_f02.jpg,28.729,high,2
778,18,6,data/processed/frames/778/w00006_f00.jpg,31.231,high,2
778,19,6,data/processed/frames/778/w00006_f01.jpg,32.466,high,2
778,20,6,data/processed/frames/778/w00006_f02.jpg,33.7,high,2
778,21,7,data/processed/frames/778/w00007_f00.jpg,36.203,high,2
778,22,7,data/processed/frames/778/w00007_f01.jpg,37.471,high,2
778,23,7,data/processed/frames/778/w00007_f02.jpg,38.705,high,2
778,24,8,data/processed/frames/778/w00008_f00.jpg,41.208,medium,1
778,25,8,data/processed/frames/778/w00008_f01.jpg,42.476,medium,1
778,26,8,data/processed/frames/778/w00008_f02.jpg,43.71,medium,1
778,27,9,data/processed/frames/778/w00009_f00.jpg,46.213,medium,1
778,28,9,data/processed/frames/778/w00009_f01.jpg,47.481,medium,1
778,29,9,data/processed/frames/778/w00009_f02.jpg,48.715,medium,1
778,30,10,data/processed/frames/778/w00010_f00.jpg,51.218,medium,1
778,31,10,data/processed/frames/778/w00010_f01.jpg,52.486,medium,1
778,32,10,data/processed/frames/778/w00010_f02.jpg,53.72,medium,1
778,33,11,data/processed/frames/778/w00011_f00.jpg,56.223,medium,1
778,34,11,data/processed/frames/778/w00011_f01.jpg,57.491,medium,1
778,35,11,data/processed/frames/778/w00011_f02.jpg,58.725,medium,1
778,36,12,data/processed/frames/778/w00012_f00.jpg,61.228,low,0
778,37,12,data/processed/frames/778/w00012_f01.jpg,62.496,low,0
778,38,12,data/processed/frames/778/w00012_f02.jpg,63.73,low,0
778,39,13,data/processed/frames/778/w00013_f00.jpg,66.233,low,0
778,40,13,data/processed/frames/778/w00013_f01.jpg,67.467,low,0
778,41,13,data/processed/frames/778/w00013_f02.jpg,68.702,low,0
778,42,14,data/processed/frames/778/w00014_f00.jpg,71.205,low,0
778,43,14,data/processed/frames/778/w00014_f01.jpg,72.472,low,0
778,44,14,data/processed/frames/778/w00014_f02.jpg,73.707,low,0
778,45,15,data/processed/frames/778/w00015_f00.jpg,76.21,low,0
778,46,15,data/processed/frames/778/w00015_f01.jpg,77.477,low,0
778,47,15,data/processed/frames/778/w00015_f02.jpg,78.712,low,0
778,48,16,data/processed/frames/778/w00016_f00.jpg,81.215,low,0
778,49,16,data/processed/frames/778/w00016_f01.jpg,82.482,low,0
