pair_id,window_id,start_frame,end_frame,start_time,end_time,vehicle_count,avg_speed,stop_proxy,congestion_score,label,label_id
770,0,0,148,0.0,5.0,23,11.8637,0.5156,0.5369,medium,1
770,1,149,298,5.0,10.0,24,8.5727,0.605,0.6478,medium,1
770,2,299,448,10.0,15.0,30,14.1824,0.5397,0.6917,high,2
770,3,449,598,15.0,20.0,32,7.4282,0.5488,0.8299,high,2
770,4,599,748,20.0,25.0,32,8.762,0.7107,0.8359,high,2
770,5,749,898,25.0,30.0,30,6.456,0.8377,0.9041,high,2
770,6,899,1047,30.0,35.0,28,4.4677,0.8308,0.8861,high,2
770,7,1048,1197,35.0,40.0,25,3.2079,0.8579,0.8289,high,2
770,8,1198,1347,40.0,45.0,24,4.3454,0.6038,0.7312,high,2
770,9,1348,1497,45.0,50.0,25,14.2754,0.4698,0.536,medium,1
770,10,1498,1647,50.0,55.0,29,19.1656,0.2832,0.5138,medium,1
770,11,1648,1797,55.0,60.0,29,23.5965,0.1741,0.4044,medium,1
770,12,1798,1947,60.0,65.0,27,24.2202,0.2633,0.3659,medium,1
770,13,1948,2096,65.0,70.0,26,18.6137,0.3302,0.4502,medium,1
770,14,2097,2246,70.0,75.0,22,16.3798,0.4187,0.4002,medium,1
770,15,2247,2396,75.0,80.0,17,15.8359,0.4869,0.2848,low,0
770,16,2397,2546,80.0,85.0,14,9.4264,0.6703,0.4146,medium,1
770,17,2547,2696,85.0,90.0,13,5.5416,0.5942,0.4762,medium,1
770,18,2697,2846,90.0,95.0,16,9.5358,0.5233,0.3887,medium,1
770,19,2847,2996,95.0,100.0,16,13.3807,0.5482,0.3176,low,0
770,20,2997,3145,100.0,105.0,18,10.8207,0.5386,0.4223,medium,1
770,21,3146,3295,105.0,110.0,18,14.5071,0.2595,0.2935,low,0
770,22,3296,3445,110.0,115.0,27,19.2337,0.2515,0.4502,medium,1
770,23,3446,3595,115.0,120.0,24,15.1913,0.362,0.4683,medium,1
770,24,3596,3745,120.0,125.0,24,8.3,0.6257,0.6574,medium,1
770,25,3746,3895,125.0,130.0,28,7.7962,0.5544,0.765,high,2
770,26,3896,4044,130.0,135.0,28,6.4798,0.641,0.8083,high,2
770,27,4045,4194,135.0,140.0,28,5.442,0.7298,0.8466,high,2
770,28,4195,4344,140.0,145.0,26,4.2713,0.5526,0.7784,high,2
770,29,4345,4494,145.0,150.0,29,11.3824,0.4786,0.7068,high,2
770,30,4495,4644,150.0,155.0,29,13.4988,0.4176,0.6528,medium,1
770,31,4645,4794,155.0,160.0,28,16.8786,0.2058,0.5156,medium,1
770,32,4795,4944,160.0,165.0,31,18.3477,0.3148,0.5671,medium,1
770,33,4945,5093,165.0,170.0,25,18.2008,0.443,0.453,medium,1
770,34,5094,5243,170.0,175.0,22,16.5167,0.448,0.4034,medium,1
770,35,5244,5393,175.0,180.0,19,16.1498,0.4815,0.3334,medium,1
770,36,5394,5543,180.0,185.0,18,13.5004,0.497,0.361,medium,1
770,37,5544,5693,185.0,190.0,18,7.4688,0.4764,0.4761,medium,1
770,38,5694,5843,190.0,195.0,23,12.5062,0.4218,0.5054,medium,1
770,39,5844,5993,195.0,200.0,26,9.7542,0.5281,0.665,medium,1
770,40,5994,6142,200.0,205.0,24,5.1666,0.6425,0.7227,high,2
770,41,6143,6292,205.0,210.0,28,11.2402,0.5764,0.7012,high,2
770,42,6293,6442,210.0,215.0,30,9.9301,0.5461,0.777,high,2
770,43,6443,6592,215.0,220.0,27,8.0078,0.6414,0.7502,high,2
770,44,6593,6742,220.0,225.0,23,3.4054,0.842,0.7694,high,2
770,45,6743,6892,225.0,230.0,22,3.9906,0.8139,0.7243,high,2
770,46,6893,7041,230.0,235.0,27,8.0256,0.8005,0.7817,high,2
770,47,7042,7191,235.0,240.0,25,3.2281,0.7338,0.8041,high,2
770,48,7192,7341,240.0,245.0,22,2.522,0.7758,0.7286,high,2
770,49,7342,7491,245.0,250.0,23,6.8747,0.7156,0.6756,high,2
770,50,7492,7641,250.0,255.0,21,6.0601,0.4975,0.5921,medium,1
770,51,7642,7791,255.0,260.0,25,21.9784,0.0842,0.3065,low,0
770,52,7792,7941,260.0,265.0,30,26.9018,0.2293,0.4431,medium,1
770,53,7942,8090,265.0,270.0,24,23.7755,0.2967,0.2887,low,0
770,54,8091,8240,270.0,275.0,19,18.2995,0.2242,0.2395,low,0
770,55,8241,8390,275.0,280.0,18,21.0544,0.2281,0.1578,low,0
770,56,8391,8540,280.0,285.0,17,20.7555,0.2277,0.1356,low,0
770,57,8541,8690,285.0,290.0,16,10.9772,0.2471,0.3049,low,0
770,58,8691,8840,290.0,295.0,10,11.13,0.5129,0.3495,medium,1
