pair_id,sample_id,window_id,image_path,timestamp,label,label_id
780,0,0,data/processed/frames/780/w00000_f00.jpg,1.235,low,0
780,1,0,data/processed/frames/780/w00000_f01.jpg,2.469,low,0
780,2,0,data/processed/frames/780/w00000_f02.jpg,3.704,low,0
780,3,1,data/processed/frames/780/w00001_f00.jpg,6.206,medium,1
780,4,1,data/processed/frames/780/w00001_f01.jpg,7.474,medium,1
780,5,1,data/processed/frames/780/w00001_f02.jpg,8.709,medium,1
780,6,2,data/processed/frames/780/w00002_f00.jpg,11.211,medium,1
780,7,2,data/processed/frames/780/w00002_f01.jpg,12.479,medium,1
780,8,2,data/processed/frames/780/w00002_f02.jpg,13.714,medium,1
780,9,3,data/processed/frames/780/w00003_f00.jpg,16.216,medium,1
780,10,3,data/processed/frames/780/w00003_f01.jpg,17.484,medium,1
780,11,3,data/processed/frames/780/w00003_f02.jpg,18.719,medium,1
780,12,4,data/processed/frames/780/w00004_f00.jpg,21.221,high,2
780,13,4,data/processed/frames/780/w00004_f01.jpg,22.489,high,2
780,14,4,data/processed/frames/780/w00004_f02.jpg,23.724,high,2
780,15,5,data/processed/frames/780/w00005_f00.jpg,26.226,medium,1
780,16,5,data/processed/frames/780/w00005_f01.jpg,27.494,medium,1
780,17,5,data/processed/frames/780/w00005_f02.jpg,28.729,medium,1
780,18,6,data/processed/frames/780/w00006_f00.jpg,31.231,high,2
780,19,6,data/processed/frames/780/w00006_f01.jpg,32.466,high,2
780,20,6,data/processed/frames/780/w00006_f02.jpg,33.7,high,2
780,21,7,data/processed/frames/780/w00007_f00.jpg,36.203,high,2
780,22,7,data/processed/frames/780/w00007_f01.jpg,37.471,high,2
780,23,7,data/processed/frames/780/w00007_f02.jpg,38.705,high,2
780,24,8,data/processed/frames/780/w00008_f00.jpg,41.208,high,2
780,25,8,data/processed/frames/780/w00008_f01.jpg,42.476,high,2
780,26,8,data/processed/frames/780/w00008_f02.jpg,43.71,high,2
780,27,9,data/processed/frames/780/w00009_f00.jpg,46.213,medium,1
780,28,9,data/processed/frames/780/w00009_f01.jpg,47.481,medium,1
780,29,9,data/processed/frames/780/w00009_f02.jpg,48.715,medium,1
780,30,10,data/processed/frames/780/w00010_f00.jpg,51.218,high,2
780,31,10,data/processed/frames/780/w00010_f01.jpg,52.486,high,2
780,32,10,data/processed/frames/780/w00010_f02.jpg,53.72,high,2
780,33,11,data/processed/frames/780/w00011_f00.jpg,56.223,medium,1
780,34,11,data/processed/frames/780/w00011_f01.jpg,57.491,medium,1
780,35,11,data/processed/frames/780/w00011_f02.jpg,58.725,medium,1
780,36,12,data/processed/frames/780/w00012_f00.jpg,61.228,medium,1
780,37,12,data/processed/frames/780/w00012_f01.jpg,62.496,medium,1
780,38,12,data/processed/frames/780/w00012_f02.jpg,63.73,medium,1
780,39,13,data/processed/frames/780/w00013_f00.jpg,66.233,medium,1
780,40,13,data/processed/frames/780/w00013_f01.jpg,67.467,medium,1
780,41,13,data/processed/frames/780/w00013_f02.jpg,68.702,medium,1
780,42,14,data/processed/frames/780/w00014_f00.jpg,71.205,medium,1
780,43,14,data/processed/frames/780/w00014_f01.jpg,72.472,medium,1
780,44,14,data/processed/frames/780/w00014_f02.jpg,73.707,medium,1
780,45,15,data/processed/frames/780/w00015_f00.jpg,76.21,medium,1
780,46,15,data/processed/frames/780/w00015_f01.jpg,77.477,medium,1
780,47,15,data/processed/frames/780/w00015_f02.jpg,78.712,medium,1
780,48,16,data/processed/frames/780/w00016_f00.jpg,81.215,medium,1
780,49,16,data/processed/frames/780/w00016_f01.jpg,82.482,medium,1
780,50,16,data/processed/frames/780/w00016_f02.jpg,83.717,medium,1
780,51,17,data/processed/frames/780/w00017_f00.jpg,86.22,medium,1
780,52,17,data/processed/frames/780/w00017_f01.jpg,87.487,medium,1
780,53,17,data/processed/frames/780/w00017_f02.jpg,88.722,medium,1
780,54,18,data/processed/frames/780/w00018_f00.jpg,91.225,medium,1
780,55,18,data/processed/frames/780/w00018_f01.jpg,92.492,medium,1
780,56,18,data/processed/frames/780/w00018_f02.jpg,93.727,medium,1
780,57,19,data/processed/frames/780/w00019_f00.jpg,96.23,medium,1
780,58,19,data/processed/frames/780/w00019_f01.jpg,97.497,medium,1
780,59,19,data/processed/frames/780/w00019_f02.jpg,98.732,medium,1
780,60,20,data/processed/frames/780/w00020_f00.jpg,101.235,high,2
780,61,20,data/processed/frames/780/w00020_f01.jpg,102.469,high,2
780,62,20,data/processed/frames/780/w00020_f02.jpg,103.704,high,2
780,63,21,data/processed/frames/780/w00021_f00.jpg,106.206,medium,1
780,64,21,data/processed/frames/780/w00021_f01.jpg,107.474,medium,1
780,65,21,data/processed/frames/780/w00021_f02.jpg,108.709,medium,1
780,66,22,data/processed/frames/780/w00022_f00.jpg,111.211,medium,1
780,67,22,data/processed/frames/780/w00022_f01.jpg,112.479,medium,1
780,68,22,data/processed/frames/780/w00022_f02.jpg,113.714,medium,1
780,69,23,data/processed/frames/780/w00023_f00.jpg,116.216,medium,1
780,70,23,data/processed/frames/780/w00023_f01.jpg,117.484,medium,1
780,71,23,data/processed/frames/780/w00023_f02.jpg,118.719,medium,1
780,72,24,data/processed/frames/780/w00024_f00.jpg,121.221,high,2
780,73,24,data/processed/frames/780/w00024_f01.jpg,122.489,high,2
780,74,24,data/processed/frames/780/w00024_f02.jpg,123.724,high,2
780,75,25,data/processed/frames/780/w00025_f00.jpg,126.226,high,2
780,76,25,data/processed/frames/780/w00025_f01.jpg,127.494,high,2
780,77,25,data/processed/frames/780/w00025_f02.jpg,128.729,high,2
780,78,26,data/processed/frames/780/w00026_f00.jpg,131.231,high,2
780,79,26,data/processed/frames/780/w00026_f01.jpg,132.466,high,2
780,80,26,data/processed/frames/780/w00026_f02.jpg,133.7,high,2
780,81,27,data/processed/frames/780/w00027_f00.jpg,136.203,high,2
780,82,27,data/processed/frames/780/w00027_f01.jpg,137.471,high,2
780,83,27,data/processed/frames/780/w00027_f02.jpg,138.705,high,2
780,84,28,data/processed/frames/780/w00028_f00.jpg,141.208,high,2
780,85,28,data/processed/frames/780/w00028_f01.jpg,142.476,high,2
780,86,28,data/processed/frames/780/w00028_f02.jpg,143.71,high,2
780,87,29,data/processed/frames/780/w00029_f00.jpg,146.213,medium,1
780,88,29,data/processed/frames/780/w00029_f01.jpg,147.481,medium,1
780,89,29,data/processed/frames/780/w00029_f02.jpg,148.715,medium,1
